label,diskUsage,forkCount,squashMergeAllowed,isArchived,isFork,C,Shell,C++,assign_,stargazer_,milestone,Ruby,Makefile,Python,JavaScript,HTML,CSS,Java,languageCounter,popularLanguageCounter,hasLanguage,description_len,has_description,has_issue,stargazer_non_zero,has_milestone,has_release,contributed
0,4833,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,52,0,0,1,0,0,0
0,163,0,0,0,0,0.03937610117868801,0.0,0.9562669871751096,1.0,0.0,0.0,0.0,0.004356911646202385,0.0,0.0,0.0,0.0,0.0,3,3,0,3,1,0,1,0,0,0
0,73904,0,0,0,1,0.011179181856339909,0.012627623155241356,0.8467761822886084,1.0,0.0,0.0,9.966665774412778e-05,0.009811470550211207,0.0012683294102638432,0.0,0.0,0.0,0.11087887197846287,10,7,0,83,0,0,1,0,0,0
0,609,0,0,0,1,0.966505278463586,0.000560229364492757,0.02042516902718491,1.0,0.0,0.0,0.0,0.012509323144736231,0.0,0.0,0.0,0.0,0.0,4,4,0,35,0,0,1,0,0,0
0,238,0,0,0,1,0.01925088656629832,0.10699428293394964,0.7467311668990297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04486259391988622,7,4,0,56,0,0,1,0,0,0
0,96,0,0,0,1,0.9621460506706409,0.0,0.0,1.0,0.0,0.0,0.0,0.02608047690014903,0.0,0.0,0.0,0.0,0.0,3,2,0,215,0,0,1,0,0,0
0,15,0,0,0,0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3,1,0,1,0,0,0
0,5239,0,0,0,1,0.8573572232444309,0.014321929164995315,0.011508644746108795,4.0,0.0,0.0,0.0,0.0,0.00972415521621474,0.0,0.0,0.0,0.0,8,4,0,86,0,0,1,0,0,0
0,341,0,0,0,0,0.870741207154015,0.012025434051074549,0.0,4.0,0.0,0.0,0.0,0.0029211998596172504,0.1143121589352932,0.0,0.0,0.0,0.0,4,4,0,3,1,0,1,0,0,0
0,4,0,0,0,0,0.8429003021148036,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,71,0,0,1,0,0,0
0,3915,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9407906796749292,0.0,0.0582011120842414,0.0,4,2,0,63,0,0,1,0,0,0
0,64873,0,0,0,0,0.8242833228565776,0.004675543037573194,0.0022098337739773805,1.0,0.0,0.0,0.02228689197757819,0.002758529342624396,0.0,0.0,0.0,0.0,0.0,8,5,0,3,1,0,1,0,0,0
0,52177,0,0,0,0,0.7336971321954704,0.1520251372904413,0.0026494428133931602,12.0,0.0,0.0,0.0,0.04265752334232915,0.004396345597992871,0.0,0.05657203299416511,0.0,0.0,14,6,0,3,1,0,1,0,0,0
0,69,0,0,0,1,0.09619795682343872,0.9023756746337702,0.0,4.0,0.0,0.0,0.0,0.0014263685427910564,0.0,0.0,0.0,0.0,0.0,3,3,0,80,0,0,1,0,0,0
0,194,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3597042921769833,0.403122586340064,0.23717312148295264,0.0,3,3,0,3,1,0,1,0,0,0
0,621,0,0,0,0,0.8759552185619259,0.013919134727061556,0.024921470805617147,13.0,0.0,0.0,0.0,0.08402458821666138,0.0011795876887340305,0.0,0.0,0.0,0.0,5,5,0,57,0,0,1,0,0,0
0,140,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,1,0,1,0,0,0
0,6911,0,0,0,0,0.0014668097380415627,0.0,0.3573699806066095,2.0,2.0,0.0,0.0,0.0,0.6411632096553489,0.0,0.0,0.0,0.0,3,3,0,31,0,0,0,0,0,0
1,320019,168,0,0,0,0.0002742850228699823,8.399495186118462e-05,0.0015486657183819506,15.0,250.0,0.0,0.00023932230002659136,3.2289516670254386e-05,0.016000897634493926,0.00019830968952820724,0.06813042291528609,0.0012454678603235705,0.0,13,9,0,85,0,1,0,0,0,1
1,1407,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01754468295723268,0.0,0.0,0.0,0.0,2,1,0,3,1,0,1,0,0,0
1,421179,0,0,0,1,0.0035459307306074327,0.003616246774665221,0.5165039263316487,1.0,0.0,0.0,3.376138877722999e-05,2.972487648918241e-05,0.023393994470559426,0.0,0.0,0.0,0.0,19,6,0,30,0,0,1,0,0,0
1,870,11,0,0,0,0.0,0.0,0.0,25.0,22.0,0.0,0.0,0.0,0.01686573068408159,0.0,0.0,0.0,0.0,2,1,0,3,1,0,0,0,0,1
1,3506,1,0,0,1,0.6853646374848463,0.004326756905389275,0.1813016560246918,20.0,2.0,0.0,0.0,0.00510572241121076,0.0,0.0,0.0,0.0,0.0,10,4,0,95,0,0,0,0,0,0
1,160416,5,0,0,1,0.0021352559985614197,0.000389275345775712,0.4618004114123971,20.0,6.0,0.0,0.0,0.0016112777524966866,0.08662597370771409,0.0002523128189125788,0.4372966563868236,0.0008018029779108382,0.0,16,8,0,80,0,0,0,0,0,0
1,9227,825,0,0,0,0.0008242949466428111,0.0030093425026896875,0.00011802068580747607,208.0,6833.0,0.0,0.0,0.0,0.02513951598939812,0.0,0.0,0.0,0.0,8,4,0,54,0,0,0,0,1,0
1,4179,1600,0,0,0,0.0,0.0,0.0,220.0,9991.0,0.0,0.0,0.0,0.0,0.6680058794708477,0.12666340029397355,0.20533072023517884,0.0,3,3,0,101,0,0,0,0,0,0
1,17027,844,0,0,0,0.452071926063992,0.0005923492812743387,0.16426205285391374,226.0,3441.0,0.0,0.0,0.0,0.006449281569725595,0.0,0.0,0.0,0.0,9,4,0,91,0,0,0,0,1,0
1,22691,59,0,0,0,0.7724681975747583,0.0011189592742163134,0.19725521355179226,194.0,87.0,0.0,0.0,7.443246120924215e-05,0.0033127826248399482,0.0,0.0002454904152426744,3.464207162962384e-05,0.0,14,7,0,3,1,0,0,0,1,0
0,219935,0,0,0,1,0.4777743469834274,0.004355512703155832,0.13553514861823782,1.0,0.0,0.0,0.04645617377081817,0.054873651564448726,0.094288351976079,0.027492763778098304,0.0,0.0,0.0,17,7,0,67,0,0,1,0,0,0
0,314,0,0,0,1,0.8580440322513264,0.0,0.0,1.0,0.0,0.0,0.0,0.01906393170962666,0.0,0.0,0.12060362154358895,0.0,0.0,4,3,0,27,0,0,1,0,0,0
1,343647,0,0,0,1,0.005405546232371095,0.003806598163873539,0.5303134258706097,2.0,0.0,0.0,3.733192866306924e-05,0.0007823351758674933,0.38433372868409604,0.0,0.03751724958358306,0.0,0.006705117404186026,24,8,0,64,0,0,1,0,0,0
0,1937,0,0,0,0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.08086566942516976,0.6758277571967228,0.06689713781239429,0.17640943556571315,0.0,4,4,0,81,0,0,0,0,0,0
0,4320,0,0,0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.9451931998678976,0.011307342695834052,0.0287794675012188,0.0,4,3,0,3,1,0,0,0,0,0
0,514651,0,0,0,1,0.055542046874498936,0.0019429517176866211,0.004399619410501589,1.0,0.0,0.0,4.2119354633895344e-05,0.003555798658954208,0.0003294458076561601,0.004299118637958756,0.002362621599666537,7.558210986085485e-05,2.372287546349291e-06,30,10,0,54,0,0,1,0,0,0
0,55,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,59,0,0,1,0,0,0
1,50840,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018644695348809654,0.0,0.0017440507159372255,0.0,0.0,3,2,0,24,0,0,1,0,0,0
0,189845,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7104488484199251,0.007342688805570434,0.2558980182110337,0.0,4,3,0,3,1,0,1,0,0,0
1,14,0,0,0,0,0.0,0.2550228310502283,0.21986301369863012,1.0,0.0,0.0,0.0,0.0,0.5251141552511416,0.0,0.0,0.0,0.0,3,3,0,60,0,0,1,0,0,0
0,20828,0,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.05868377577139493,0.27301945267939964,0.6124443797338446,0.049268737748308485,0.0,5,4,0,61,0,0,1,0,0,0
1,3972,0,0,0,1,0.0,0.002187822104446004,0.7287247714599991,1.0,0.0,0.0,0.0,0.0,0.2260847590669562,0.0,0.0,0.0,0.0,5,3,0,45,0,0,1,0,0,0
1,364763,357,0,0,0,0.0,0.0009068851404303084,0.0,168.0,1092.0,4.0,0.015134144852942016,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,29,0,1,0,1,1,1
0,4762,0,0,0,0,0.977650634721974,0.0,0.0,1.0,0.0,0.0,0.0,0.0223493652780261,0.0,0.0,0.0,0.0,0.0,2,2,0,3,1,0,1,0,0,0
0,132,1,0,0,0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.9495428377920758,0.0,0.050457162207924136,0.0,2,2,0,3,1,0,0,0,0,0
0,5,0,0,0,0,0.0,0.0,0.9255740300870944,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,11,0,0,0,0,0,0
0,1039,0,0,0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.5888934426229508,0.3023975409836065,0.10870901639344263,0.0,3,3,0,3,1,0,1,0,0,0
0,124,0,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,34,0,0,1,0,0,0
0,10265,0,0,0,0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.7570647528862721,0.016713923295030592,0.2262213238186973,0.0,3,3,0,3,1,0,0,0,0,0
1,8,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,99,0,0,1,0,0,0
0,388,0,0,0,0,0.001406571029301704,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9882312496070322,0.002662039619262417,0.0,0.0,4,3,0,3,1,0,1,0,0,0
0,122,15,0,0,0,0.30356707042940995,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.6936840888363669,0.0,0.0,0.0,0.0,3,2,0,65,0,1,0,0,0,0
0,153,1,0,0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,3,1,0,0,0,0,0
0,19,2,0,0,0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6297520661157024,0.3702479338842975,0.0,2,2,0,3,1,0,0,0,0,0
0,10,7,0,0,0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,3,1,0,0,0,0,1
0,183,16,0,0,0,0.0,0.0,0.23678392613303856,3.0,19.0,0.0,0.0,0.0,0.7632160738669614,0.0,0.0,0.0,0.0,2,2,0,21,0,1,0,0,0,0
0,6712,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,392,0,0,1,0,0,0
0,32327,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1447555285047677,0.0,0.0,0.0,0.0,2,1,0,52,0,0,1,0,0,0
0,94,22,0,0,0,0.7941690207663943,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,189,0,1,0,0,0,0
0,630,0,0,0,1,0.0026823216584242263,0.0,0.01367412438181695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,3,1,0,1,0,0,0
0,156,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,3,1,0,0,0,0,0
0,23,8,0,0,0,0.5932186048415151,0.0,0.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,24,0,1,0,0,0,0
0,273,0,0,0,1,0.0,0.007024746114719186,0.3969476565112554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,40,0,0,1,0,0,0
0,7,0,0,0,1,0.35114174924601466,0.38359902340945,0.0,1.0,0.0,0.0,0.0,0.1233663650725262,0.0,0.0,0.0,0.0,0.0,4,3,0,32,0,0,1,0,0,0
0,9,0,0,0,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.4942307692307693,0.0,0.0,0.0,0.0,2,1,0,36,0,0,0,0,0,0
0,3785,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.6985277463193658,0.07950169875424687,0.0,0.0,0.12208380520951302,0.09988674971687428,0.0,4,4,0,26,0,0,1,0,0,0
0,129,0,0,0,1,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,85,0,0,0,0,0,0
0,60,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,32,0,0,1,0,0,0
0,1177,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,35,0,0,1,0,0,0
0,63,3,0,0,0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,3,1,0,0,0,0,0
0,10128,0,0,0,1,0.0,0.007877866256104794,0.0,1.0,0.0,0.0,0.0,0.01392587170782802,0.013380068398934894,0.0,0.3047475423076438,0.6600686513294886,0.0,5,5,0,23,0,0,1,0,0,0
0,109,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,68,0,0,1,0,0,0
1,309253,0,0,0,1,0.005363639234862025,0.004707477359364819,0.4955044555875937,1.0,0.0,0.0,7.409562749853903e-06,0.0006884792404741937,0.4034567661562864,0.0,0.04138141765837799,0.0,0.007959444262280412,25,8,0,54,0,0,1,0,0,0
0,25786,210,0,0,0,0.0,0.0,0.0,7.0,1928.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,54,0,1,0,0,1,1
0,1930,3,0,0,1,0.0,0.00037406400502314516,0.0,1.0,0.0,0.0,0.0,0.0,0.9996259359949768,0.0,0.0,0.0,0.0,2,2,0,79,0,0,1,0,0,0
0,6526,0,0,0,0,0.0,0.0,0.0,36.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,78,0,0,0,0,0,0
1,155,0,0,0,1,0.0,0.034169177184710665,0.0,1.0,0.0,0.0,0.0,0.0,0.7948057474997479,0.0,0.0,0.0,0.0,3,2,0,31,0,0,1,0,0,0
0,8390,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6318724735652134,0.15676342293374745,0.1936693539178295,0.0,4,3,0,27,0,0,1,0,0,0
0,75771,0,0,0,1,0.3560589649024363,0.0004163152873540582,0.629965128083332,1.0,0.0,0.0,0.0,0.0,0.0002523954295655576,0.0,0.0,0.0,0.0,10,4,0,90,0,0,1,0,0,0
0,4286,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,54,0,0,0,0,0,0
0,962,0,0,0,1,0.1094873915840698,0.0006804465148077738,0.8898321619011225,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,215,0,0,0,0,0,0
0,12,1,0,0,0,0.055768560474032766,0.04998257232485186,0.7664691530149877,2.0,0.0,0.0,0.0,0.0,0.12777971418612755,0.0,0.0,0.0,0.0,4,4,0,3,1,0,1,0,0,0
0,2194,1,0,0,1,0.025027528779404718,0.0007000497245619807,0.7346105485175021,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0,11,0,0,0,0,0,0
0,4,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,3,1,1,1,0,0,0
0,3646,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004837623133142676,0.0,0.0,0.0,0.0,2,1,0,46,0,0,1,0,0,0
0,4456,1,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4368008435723455,0.038281679809279295,0.017329910141206675,0.5075875664771685,4,4,0,3,1,0,1,0,0,0
0,43525,0,0,0,0,0.007661706203035214,0.0,0.0,3.0,0.0,0.0,0.020480330042728742,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3,1,0,1,0,0,1
0,3,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,40,0,0,1,0,0,0
0,79,0,0,0,1,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.9928049528696524,0.0,0.0071950471303474815,0.0,0.0,2,2,0,86,0,0,1,0,0,0
1,20031,38,0,0,0,0.0,0.0,0.0,26.0,363.0,0.0,0.0,0.0,0.012207708563147752,0.0,0.0,0.0,0.0,3,1,0,42,0,1,0,0,1,1
0,22712,7,0,0,0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.04999139562897952,0.9500086043710204,0.0,0.0,0.0,0.0,2,2,0,43,0,0,0,0,0,0
1,6894,87,0,0,0,0.0015990437312523964,0.0003637558679395437,0.9809281090816534,19.0,850.0,0.0,0.0,0.0,0.009147702925190014,0.0,0.0,3.479684122008035e-05,0.0,8,5,0,65,0,1,0,0,0,1
0,144,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,23,0,0,1,0,0,0
0,7746,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,52,0,0,0,0,0,0
0,303300,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,30,0,0,1,0,0,0
1,2718,0,0,0,1,0.0,0.007307832999764677,0.0,1.0,0.0,0.0,0.0,0.0,0.9240570181059048,0.0,0.0,0.0,0.0,4,2,0,103,0,0,1,0,0,0
0,1480,1,0,0,0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.8178661196255662,0.18213388037443376,0.0,0.0,0.0,2,2,0,21,0,0,0,0,0,0
0,184171,3,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9986894536438502,0.0,0.0,0.0013105463561498276,0.0,2,2,0,38,0,0,0,0,0,0
0,2241,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13513897328205748,0.0,0.0,0.0,0.0,2,1,0,59,0,0,1,0,0,0
0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,90,0,0,1,0,0,0
0,1420,0,0,0,0,0.5463093527658047,0.0036102527176902384,0.0,1.0,1.0,0.0,0.0,0.0,0.336285762225578,0.02890646789719725,0.0,0.01804793002176819,0.0,6,5,0,34,0,0,0,0,0,0
0,11748,0,0,0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.003877973112719752,0.9961220268872802,0.0,0.0,0.0,2,2,0,30,0,0,0,0,0,0
0,48867,1,0,0,0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,3,1,0,0,0,0,0
0,2750,11,0,0,0,0.1994616801246636,0.0,0.0,2.0,52.0,0.0,0.0,0.007771234290571306,0.12561471677493774,0.4979054095076194,0.16924695930220793,0.0,0.0,5,5,0,49,0,0,0,0,0,0
1,13548,3,0,0,1,0.0007122778510472758,0.0008163919560574851,0.0012404761803195565,19.0,7.0,0.0,0.00016119610911129284,0.00043800225566100566,0.00017822310336817085,0.0,0.0,0.0,0.0,14,6,0,78,0,0,0,0,0,0
0,128,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,59,0,0,1,0,0,0
0,196,0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,105,0,0,0,0,0,0
1,176333,0,0,0,1,0.003332959517299322,0.004777239786177228,0.4812330343768053,1.0,0.0,0.0,5.832668212181482e-06,0.0005456444697857281,0.4090104634347075,0.0,0.051214022285913936,0.0,0.008411889415937398,19,8,0,64,0,0,1,0,0,0
0,118,10,0,0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,1,0,0,0,0,0
0,2736,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0007174382912254572,0.0,0.0,0.0,0.0,2,1,0,24,0,0,1,0,0,0
0,1551,0,0,0,0,0.0,0.010277477067867262,0.0,116.0,1.0,0.0,0.0,0.0007977839804130277,0.0037893983306090577,0.00420718440902164,0.0038849268405789393,0.00384532483169902,0.0,9,6,0,39,0,0,0,0,0,0
0,3460,0,0,0,0,0.0,0.22203290284689006,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,3,1,0,1,0,0,0
0,5427,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.9085072231139648,0.0,0.0,0.0,0.09149277688603533,0.0,0.0,2,2,0,3,1,0,1,0,0,0
0,268,0,0,0,1,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,67,0,0,1,0,0,0
1,520034,0,0,0,1,0.0,0.008343241223345703,0.08032645214731637,1.0,0.0,0.0,0.0,0.0002600689327652481,0.7517067122563165,0.0017564274405041573,0.00775040214997347,0.0,0.0,9,6,0,41,0,0,1,0,0,0
1,205,11,0,0,0,0.0,0.007957145828999377,0.0,1.0,100.0,0.0,0.0,0.0,0.2839712918660287,0.0,0.0,0.0,0.0,4,2,0,77,0,1,0,0,0,1
0,656,0,0,0,0,0.7731782995144449,0.03114534203237806,0.039913434461659694,1.0,0.0,0.0,0.0,0.01402778904430255,0.0,0.0,0.0,0.0,0.0,10,4,0,88,0,0,1,0,0,0
1,338588,0,0,0,1,0.003374568274202075,0.004635172762273058,0.4870357747823947,1.0,0.0,0.0,5.458230491420578e-06,0.0005204960700444356,0.4075346736312767,0.0,0.04621102766675373,0.0,0.00852018922471077,22,8,0,64,0,0,1,0,0,0
0,46594,0,0,0,1,0.001210848721122567,2.6856593941248324e-05,0.002591181733295798,2.0,0.0,0.0,3.836656277321189e-07,0.0,0.0,0.04433006945786608,0.0,0.0,0.951685371165322,8,6,0,43,0,0,1,0,0,0
0,72965,19,0,0,0,0.0,0.000592729617591694,0.0,9.0,48.0,0.0,0.0014118037869560404,0.0,0.0033984250327303987,0.3203182502100608,0.5132989637001961,0.05593152995889974,0.0,7,6,0,137,0,0,0,0,0,0
0,1512000,0,0,0,1,0.26432176667644297,0.007349830371805319,0.4114064974884768,1.0,0.0,0.0,3.469195106049724e-05,0.0,0.02891078841384645,0.23075308995231164,0.0,0.00572612785930946,0.02556957689043949,25,8,0,50,0,1,1,0,0,0
0,624,0,0,0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,84,0,0,0,0,0,0
0,25930,6,0,1,0,0.4066080510136878,0.00033761855285275786,0.5887389947050949,9.0,34.0,8.0,0.0,0.0,0.002950595944297694,0.0,0.0,0.0,0.0,5,4,0,15,0,1,0,1,0,0
0,283,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,31,0,0,1,0,0,0
0,144,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,30,0,0,1,0,0,0
1,34092,63,0,0,0,0.6212238553100472,0.0009204750542487957,0.3284299553961249,9.0,142.0,0.0,0.0,0.008397539644783729,0.008726075566988413,0.0,0.0,0.0,0.0,9,5,0,39,0,1,0,0,0,0
0,2115,0,0,0,0,0.0,0.06987294188198158,0.3811563079989839,2.0,0.0,0.0,0.0,0.009200712402776872,0.4674011874305054,0.0,0.002016993832413216,0.003589777047915056,0.0,8,6,0,3,1,0,1,0,0,0
0,536416,1,0,0,1,0.9759364710885168,0.00024854673215327013,0.00013437554501300307,2.0,3.0,0.0,0.0,0.0,0.0001629626439683132,0.0,0.0,0.0,0.0,10,4,0,77,0,0,0,0,0,0
0,4,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,3,1,0,1,0,0,0
1,3653,300,0,0,0,0.0010748157880401557,0.0005999769151739305,0.9656737016975728,6.0,1002.0,0.0,0.0,0.00015999384404638146,0.031158229721446905,0.0,0.0,0.0,0.0,8,5,0,35,0,1,0,0,0,1
0,9388,0,0,0,0,0.7085751430416148,0.1237287402143394,0.16769611674404578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,65,0,0,1,0,0,0
0,2106453,0,0,0,1,0.02825234568997147,0.0019673584883245954,0.8209918871471006,1.0,0.0,0.0,0.0,0.0,0.029820591903326088,0.06310756714443318,0.0,0.00394239345116696,0.01935308348546856,17,7,0,53,0,0,1,0,0,0
0,1484,0,0,0,0,0.02494260778596821,0.0,0.730614024041768,1.0,0.0,0.0,0.08001588577738601,0.0,0.014101533364975738,0.0,0.0,0.0,0.0,6,4,0,45,0,0,1,0,0,0
0,379803,0,0,0,1,0.00052770862412937,0.032704716206203584,0.03541089822878496,1.0,0.0,0.0,0.0,9.131435862690744e-06,0.015489308543006872,0.0003382313299785371,0.0007633217615703301,0.0,0.9106749320398408,11,8,0,60,0,0,1,0,0,0
0,760,0,0,0,0,0.03724565761482842,0.0,0.8862896851101861,1.0,0.0,0.0,0.0,0.0,0.0764646572749855,0.0,0.0,0.0,0.0,3,3,0,21,0,0,1,0,0,0
0,392,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030162612090788174,0.0,0.9698373879092118,0.0,0.0,2,2,0,3,1,0,1,0,0,0
0,117557,0,0,0,0,0.003381115121946489,0.006096367899348358,0.4865788201149884,1.0,0.0,0.0,5.765728912882392e-06,0.000656482014937117,0.4303638977209061,0.0,0.0,0.0,0.006540822727198592,17,7,0,3,1,0,1,0,0,0
0,124,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,169,0,0,1,0,0,0
0,432762,1,0,0,1,0.0,0.008858514604527041,0.10270253803179698,1.0,0.0,0.0,0.0,0.00034630212872202083,0.6728581289680604,0.0024144449066976423,0.010688615566538795,0.0,0.0,9,6,0,28,0,0,1,0,0,0
1,129722,0,0,0,1,0.7108564521886727,0.012525406902488866,0.028747816982081387,48.0,1.0,0.0,0.0,0.003330755981026835,0.0,0.0,0.0,0.0,0.0,11,4,0,52,0,1,0,0,0,0
0,174,2,0,0,0,0.0016214275989256495,0.0,0.9840010892032726,1.0,11.0,0.0,0.0,0.007579864592229524,0.006797618605572265,0.0,0.0,0.0,0.0,4,4,0,62,0,1,0,0,0,0
